id,title,overview,popularity,production_companies,release_date,budget,revenue,runtime,status,tagline,vote_average,vote_count,credits,keywords,poster_path,backdrop_path,recommendations,release_year,production_companies_list,credits_list,quarter_q1,quarter_q2,quarter_q3,quarter_q4,release_quarter,real_budget,real_revenue,"Science Fiction, Family","Action, Comedy, Adventure, Family","Fantasy, Adventure, Comedy, Family",genre_other,original_language_en,original_language_ja,original_language_other,companies_trueskill,credits_trueskill,split_keywords,clean_keywords,duringcreditsstinger,aftercreditsstinger,sequel,anthropomorphism,friendship,cartoon,anime,animal,villain,family,superhero,dog
62214,Frankenweenie,"When a car hits young Victor's pet dog Sparky Victor decides to bring him back to life the only way he knows how. But when the bolt-necked ""monster"" wreaks havoc and terror in the hearts of Victor's neighbors he has to convince them that Sparky's still the good loyal friend he was.",24.687,Tim Burton Productions,2012-10-04,39000000.0,81493846.0,87.0,Released,The electrifying dog is back from beyond the grave,6.9,2880.0,Charlie Tahan-Catherine O'Hara-Martin Short-Martin Landau-Atticus Shaffer-Winona Ryder-Robert Capron-James Hiroyuki Liao-Conchata Ferrell-Tom Kenny-Frank Welker-Dee Bradley Baker-Jeff Bennett-Christopher Lee,shyness-retro-dog-animal death-animal lover,/yGjVbLVdZRBlZTTQVBsj2KUjL1s.jpg,/zu8QKHnL9a3bI82p8wTEmvvd5QC.jpg,683841-3933-77174-62213-32085-33914-122928-9479-12155-13885-73723-162-118-14836-12222-2668-46195-683826-35464-9297-17439,2012,['Tim Burton Productions'],"['Charlie Tahan', ""Catherine O'Hara"", 'Martin Short', 'Martin Landau', 'Atticus Shaffer', 'Winona Ryder', 'Robert Capron', 'James Hiroyuki Liao', 'Conchata Ferrell', 'Tom Kenny', 'Frank Welker', 'Dee Bradley Baker', 'Jeff Bennett', 'Christopher Lee']",0,0,0,1,Q4,57272814.82461103,119676460.28982995,0,0,0,1,1,0,0,18.495743115117357,-14.032878086151833,"['shyness', 'retro', 'dog', 'animal death', 'animal lover']","['shyness', 'retro', 'dog', 'animal death', 'animal lover']",0,0,0,0,0,0,0,0,0,0,0,1
164372,The Snow Queen,The ice-cold Snow Queen wishes to turn the world into a frozen landscape with no light no joy no happiness and no free will. A young man Kai is rumored to be the son of a man who is the queen's only remaining threat. He is abducted and held captive in the queen's palace and it's up to his sister Gerda to rescue him. Gerda journeys across an icy land facing difficult obstacles and meeting wonderful new friends that help her in her quest to set Kai free defeat the Snow Queen and save the world from eternal frost.,10.64,Bazelevs Production-Wizart Animation,2012-10-11,7000000.0,12400000.0,76.0,Released,"Cold can freeze your heart, love can set you free",5.7,137.0,Ivan Okhlobystin-Dmitriy Nagiev-Lyudmila Artemeva-Anna Ardova-Elizaveta Arzamasova-Galina Tyunina-Anna Shurochkina-Yuriy Stoyanov-Ramilya Iskander-Olga Shorokhova-Michael Tikhonov-Olga Zubkova,,/siQpJAT2IQjN218hxJXvrHePtNS.jpg,/gvCnzzk9QELPQNkR27p4W9uFFGV.jpg,984430-292014-36727-86130-75258-644092-323020-25475-49953-44683-297270-42949-13179-13676-326359-116711-16119-55301-10198-77459-10982,2012,"['Bazelevs Production', 'Wizart Animation']","['Ivan Okhlobystin', 'Dmitriy Nagiev', 'Lyudmila Artemeva', 'Anna Ardova', 'Elizaveta Arzamasova', 'Galina Tyunina', 'Anna Shurochkina', 'Yuriy Stoyanov', 'Ramilya Iskander', 'Olga Shorokhova', 'Michael Tikhonov', 'Olga Zubkova']",0,0,0,1,Q4,10279735.994160954,18209818.046799403,0,0,0,1,0,0,1,25.0,25.0,[],[],0,0,0,0,0,0,0,0,0,0,0,0
137548,Gladiators of Rome,A new hero is born in this hilarious animated adventure of epic proportions! Timo a student at the Gladiators? Academy in Rome has no desire to become a legendary gladiator like his stepfather. That is until the mesmerizing Lucilla walks into his life.  With the help of an unlikely band of sidekicks Timo is determined to be the gladiator of her dreams and embarks on an action-packed journey to become the Colosseum?s first victor!,7.432,Rainbow,2012-10-18,40000000.0,10079201.0,94.0,Released,Not Born to Be Gladiators,5.6,124.0,Luca Argentero-Laura Chiatti-Belén Rodríguez-Massimo Corvo-Enzo Avolio-Antonio Bonanotte-Stefano Alessandroni-Francesco Vairano-Fabrizio Mazzotta,gladiator-ancient rome-1st century,/2iqCDS2F47wvKvyQc2ozJD6aWD2.jpg,/zjldO41BNz3v8bnHqDRLsI7Ehg.jpg,13690-7484-9325-76492-17979-11970-10340-10198-81188-277834-80321-159824-14836-11224-408-10144-812-10674-38757-8587-20352,2012,['Rainbow'],"['Luca Argentero', 'Laura Chiatti', 'Belén Rodríguez', 'Massimo Corvo', 'Enzo Avolio', 'Antonio Bonanotte', 'Stefano Alessandroni', 'Francesco Vairano', 'Fabrizio Mazzotta']",0,0,0,1,Q4,58741348.538062595,14801646.473154726,0,0,0,1,0,0,1,25.0,25.0,"['gladiator', 'ancient rome', '1st century']","['gladiator', 'ancient rome', '1st century']",0,0,0,0,0,0,0,0,0,0,0,0
82690,Wreck-It Ralph,Wreck-It Ralph is the 9-foot-tall 643-pound villain of an arcade video game named Fix-It Felix Jr. in which the game's titular hero fixes buildings that Ralph destroys. Wanting to prove he can be a good guy and not just a villain Ralph escapes his game and lands in Hero's Duty a first-person shooter where he helps the game's hero battle against alien invaders. He later enters Sugar Rush a kart racing game set on tracks made of candies cookies and other sweets. There Ralph meets Vanellope von Schweetz who has learned that her game is faced with a dire threat that could affect the entire arcade and one that Ralph may have inadvertently started.,88.88,Walt Disney Animation Studios-Walt Disney Pictures,2012-11-01,165000000.0,471222889.0,101.0,Released,The story of a regular guy just looking for a little wreck-ognition.,7.3,11170.0,John C. Reilly-Sarah Silverman-Jack McBrayer-Jane Lynch-Ed O'Neill-Dennis Haysbert-Edie McClurg-Alan Tudyk-Jess Harnell-Mindy Kaling-Joe Lo Truglio-Raymond S. Persi-Rachael Harris-Skylar Astin-Adam Carolla-Horatio Sanz-Maurice LaMarche-Stefanie Scott-John DiMaggio-Rich Moore-Katie Lowes-Jamie Elman-Josie Trinidad-Cymbre Walk-Tucker Gilmore-Brandon Scott-Tim Mertens-Kevin Deters-Gerald C. Rivers-Martin Jarvis-Brian Kesinger-Roger Craig Smith-Phil Johnston-Reuben Langdon-Kyle Hebert-Jamie Sparer Roberts-Ava Acres-Isabella Acres-Bob Bergen-David Boat-Mike Carlsen-Reed Buck-David Cowgill-Jim Cummings-Terri Douglas-Sandy Fox-Eddie Frierson-Earl Ghaffari-Emily Hahn-Jennifer Hale-Daniel Kaz-Dave Kohut-Lauren MacMullan-Mona Marshall-Scott Menville-Laraine Newman-Paul Pape-Lynwood Robinson-Trenton Rogers-Jadon Sand-Kath Soucie-April Stewart-Fred Tatasciore-Jennifer Christine Vera-Elizabeth Daily-Will Deters-Debi Derryberry,support group-product placement-bullying-jail-racing-arcade-medal-self esteem-curiosity-precocious child-aftercreditsstinger-duringcreditsstinger-first person shooter-glitch-carefree-interrupted wedding-social reject-escape from jail-hoverboard-purpose of life,/zWoIgZ7mgmPkaZjG0102BSKFIqQ.jpg,/riKyo85CmJU48ZaSMLpuDNTZHuE.jpg,20352-62177-10191-38757-585-93456-10193-57800-62211-953-76492-9502-49519-14160-12-10681-2062-863-862-425-9806,2012,"['Walt Disney Animation Studios', 'Walt Disney Pictures']","['John C. Reilly', 'Sarah Silverman', 'Jack McBrayer', 'Jane Lynch', ""Ed O'Neill"", 'Dennis Haysbert', 'Edie McClurg', 'Alan Tudyk', 'Jess Harnell', 'Mindy Kaling', 'Joe Lo Truglio', 'Raymond S. Persi', 'Rachael Harris', 'Skylar Astin', 'Adam Carolla', 'Horatio Sanz', 'Maurice LaMarche', 'Stefanie Scott', 'John DiMaggio', 'Rich Moore', 'Katie Lowes', 'Jamie Elman', 'Josie Trinidad', 'Cymbre Walk', 'Tucker Gilmore', 'Brandon Scott', 'Tim Mertens', 'Kevin Deters', 'Gerald C. Rivers', 'Martin Jarvis', 'Brian Kesinger', 'Roger Craig Smith', 'Phil Johnston', 'Reuben Langdon', 'Kyle Hebert', 'Jamie Sparer Roberts', 'Ava Acres', 'Isabella Acres', 'Bob Bergen', 'David Boat', 'Mike Carlsen', 'Reed Buck', 'David Cowgill', 'Jim Cummings', 'Terri Douglas', 'Sandy Fox', 'Eddie Frierson', 'Earl Ghaffari', 'Emily Hahn', 'Jennifer Hale', 'Daniel Kaz', 'Dave Kohut', 'Lauren MacMullan', 'Mona Marshall', 'Scott Menville', 'Laraine Newman', 'Paul Pape', 'Lynwood Robinson', 'Trenton Rogers', 'Jadon Sand', 'Kath Soucie', 'April Stewart', 'Fred Tatasciore', 'Jennifer Christine Vera', 'Elizabeth Daily', 'Will Deters', 'Debi Derryberry']",0,0,0,1,Q4,242308062.7195082,692006699.0465446,0,0,0,1,1,0,0,-0.2557657057439183,-10.493656273378038,"['support group', 'product placement', 'bullying', 'jail', 'racing', 'arcade', 'medal', 'self esteem', 'curiosity', 'precocious child', 'aftercreditsstinger', 'duringcreditsstinger', 'first person shooter', 'glitch', 'carefree', 'interrupted wedding', 'social reject', 'escape from jail', 'hoverboard', 'purpose of life']","['support group', 'product placement', 'bullying', 'jail', 'racing', 'arcade', 'medal', 'self esteem', 'curiosity', 'precocious child', 'aftercreditsstinger', 'duringcreditsstinger', 'first person shooter', 'glitch', 'carefree', 'interrupted wedding', 'social reject', 'escape from jail', 'hoverboard', 'purpose of life']",1,1,0,0,0,0,0,0,0,0,0,0
81188,Rise of the Guardians,When an evil spirit known as Pitch lays down the gauntlet to take over the world the immortal Guardians must join forces for the first time to protect the hopes beliefs and imagination of children all over the world.,50.467,DreamWorks Animation,2012-11-21,145000000.0,306941670.0,97.0,Released,You better believe.,7.4,5975.0,Chris Pine-Alec Baldwin-Jude Law-Isla Fisher-Hugh Jackman-Dakota Goyo-Isabella Blake-Thomas-Jacob Bertrand-Khamani Griffin-Kamil McFadden-Georgie Grieve-Emily Nordwind-Olivia Mattingly-Dominique Grund-April Lawrence-Ryan Crego-George Anthony Anisimow-Peter Ramsey-Stuart Allan-Rich Dietl,new york city-amnesia-santa claus-friendship-cartoon-boogeyman-jack frost-duringcreditsstinger-christmas,/sW4qOa9yF0Ikg7lppncQ0n5UhKX.jpg,/46IGtYNjpIvQYRIQlb2X493Wh8x.jpg,76492-80321-57800-49519-82690-38757-46195-85133-38055-49444-10527-10191-9502-62177-953-8355-13053-73723-22794-48649-950,2012,['DreamWorks Animation'],"['Chris Pine', 'Alec Baldwin', 'Jude Law', 'Isla Fisher', 'Hugh Jackman', 'Dakota Goyo', 'Isabella Blake', 'Thomas', 'Jacob Bertrand', 'Khamani Griffin', 'Kamil McFadden', 'Georgie Grieve', 'Emily Nordwind', 'Olivia Mattingly', 'Dominique Grund', 'April Lawrence', 'Ryan Crego', 'George Anthony Anisimow', 'Peter Ramsey', 'Stuart Allan', 'Rich Dietl']",0,0,0,1,Q4,212937388.45047688,450754190.45812476,0,0,0,1,1,0,0,8.422827792250903,9.14693259605077,"['new york city', 'amnesia', 'santa claus', 'friendship', 'cartoon', 'boogeyman', 'jack frost', 'duringcreditsstinger', 'christmas']","['new york city', 'amnesia', 'santa claus', 'friendship', 'cartoon', 'boogeyman', 'jack frost', 'duringcreditsstinger', 'christmas']",1,0,0,0,1,1,0,0,0,0,0,0
126319,Ernest & Celestine,Celestine is a little mouse trying to avoid a dental career while Ernest is a big bear craving an artistic outlet. When Celestine meets Ernest they overcome their natural enmity by forging a life of crime together.,13.415,GKIDS-StudioCanal-Les Armateurs-Maybe Movies-La Parti Production-Melusine Productions,2012-12-12,12516654.0,8109160.0,78.0,Released,"Bonnie and Clyde, Sid and Nancy...",7.8,512.0,Anne-Marie Loop-Lambert Wilson-Pauline Brunner-Patrice Melennec-Brigitte Virtudes-Léonard Louf-Dominique Maurin-Féodor Atkine-Vincent Grass-Patrice Dozier-Jacques Ciron-Garance Pauwels-Pierre Baton-Ethan Louis Samuels DiSalvio-Spike Spencer-Hunter Maki-Maxime Bailleul-Kémil Belhadj-Yanis Belhadj-José António Barbosa de Oiveira-Swann Bey-Simon Brunner-Samuel Cahu-Adeline Chetail-Thierry d'Armor-Michel Elias-Jennifer Fauveau-Ambre Foubert-Nathalie Homs-Warren Homs-Pascale Jacquemont-Gwenaelle Jegou-Sofiane Larcher-Guessoum-Emmanuel LeMire-Ornella Louf-Perrette Pradier-Yann Le Madic,underground world-mouse-brotherhood-musician-friendship-prejudice-bear-trial-based on children's book-teeth-racial prejudice,/iJPbRASktYW0I009Ktc2zUE6Fvg.jpg,/1yQpY4UCaGEirYq9EqTrDvZ24KQ.jpg,947219-110416-453191-47760-52264-26963-8885-9662-13929-435129-13042-149871-40619-19026-12429-10315-313297-441130-9929-21348-83389,2012,"['GKIDS', 'StudioCanal', 'Les Armateurs', 'Maybe Movies', 'La Parti Production', 'Melusine Productions']","['Anne', 'Marie Loop', 'Lambert Wilson', 'Pauline Brunner', 'Patrice Melennec', 'Brigitte Virtudes', 'Léonard Louf', 'Dominique Maurin', 'Féodor Atkine', 'Vincent Grass', 'Patrice Dozier', 'Jacques Ciron', 'Garance Pauwels', 'Pierre Baton', 'Ethan Louis Samuels DiSalvio', 'Spike Spencer', 'Hunter Maki', 'Maxime Bailleul', 'Kémil Belhadj', 'Yanis Belhadj', 'José António Barbosa de Oiveira', 'Swann Bey', 'Simon Brunner', 'Samuel Cahu', 'Adeline Chetail', ""Thierry d'Armor"", 'Michel Elias', 'Jennifer Fauveau', 'Ambre Foubert', 'Nathalie Homs', 'Warren Homs', 'Pascale Jacquemont', 'Gwenaelle Jegou', 'Sofiane Larcher', 'Guessoum', 'Emmanuel LeMire', 'Ornella Louf', 'Perrette Pradier', 'Yann Le Madic']",0,0,0,1,Q4,18381128.378608383,11908574.84777289,0,0,0,1,0,0,1,16.06457301627216,8.444027616757584,"['underground world', 'mouse', 'brotherhood', 'musician', 'friendship', 'prejudice', 'bear', 'trial', ""based on children's book"", 'teeth', 'racial prejudice']","['underground world', 'mouse', 'brotherhood', 'musician', 'friendship', 'prejudice', 'bear', 'trial', 'based on childrens book', 'teeth', 'racial prejudice']",0,0,0,0,1,0,0,0,0,0,0,0
68179,Escape from Planet Earth,Astronaut Scorch Supernova finds himself caught in a trap when he responds to an SOS from a notoriously dangerous alien planet.,15.2,Rainmaker Studios-Mainframe Entertainment-The Weinstein Company,2012-12-27,40000000.0,74597643.0,89.0,Released,Earth's greatest secrets are about to break out!,5.732,666.0,Brendan Fraser-Jessica Alba-Rob Corddry-Steve Zahn-Sarah Jessica Parker-Ricky Gervais-Gregg Binkley-Sofía Vergara-Kaitlin Olson-Ashley Eckstein-Craig Robinson-Jane Lynch-Jonathan Morgan Heit-Chris Parnell-William Shatner-Bob Bergen-George Lopez-Joshua Rush-Doug Abrahams-Sean Kenin,spacecraft-alien-rescue-escape-planet-astronaut-mission control,/tkkLIeompowyXFZFe3sBmhm3wwA.jpg,/dlReM2zDrOfkvrJj9R96XmhNdS4.jpg,73723-175574-73901-264170-49519-19330-80321-109451-431580-76492-46195-41513-54551-81188-10527-116711-22794-227783-77950-77174-16866,2012,"['Rainmaker Studios', 'Mainframe Entertainment', 'The Weinstein Company']","['Brendan Fraser', 'Jessica Alba', 'Rob Corddry', 'Steve Zahn', 'Sarah Jessica Parker', 'Ricky Gervais', 'Gregg Binkley', 'Sofía Vergara', 'Kaitlin Olson', 'Ashley Eckstein', 'Craig Robinson', 'Jane Lynch', 'Jonathan Morgan Heit', 'Chris Parnell', 'William Shatner', 'Bob Bergen', 'George Lopez', 'Joshua Rush', 'Doug Abrahams', 'Sean Kenin']",0,0,0,1,Q4,58741348.538062595,109549153.68952413,1,0,0,0,1,0,0,12.913108373611838,-4.440468276111407,"['spacecraft', 'alien', 'rescue', 'escape', 'planet', 'astronaut', 'mission control']","['spacecraft', 'alien', 'rescue', 'escape', 'planet', 'astronaut', 'mission control']",0,0,0,0,0,0,0,0,0,0,0,0
49519,The Croods,The prehistoric Croods family live in a particularly dangerous moment in time. Patriarch Grug his mate Ugga teenage daughter Eep son Thunk and feisty Gran gather food by day and huddle together in a cave at night. When a more evolved caveman named Guy arrives on the scene Grug is distrustful but it soon becomes apparent that Guy is correct about the impending destruction of their world.,65.672,DreamWorks Animation,2013-03-15,135000000.0,587204668.0,98.0,Released,Meet the first modern family.,6.915,6364.0,Nicolas Cage-Emma Stone-Ryan Reynolds-Catherine Keener-Cloris Leachman-Clark Duke-Chris Sanders-Randy Thom,parent child relationship-stone age-daughter-father-prehistoric-ancient world-family-cavemen-aftercreditsstinger-duringcreditsstinger-pets,/p7lJkqHlK01nr0zNacunUFI5Qxy.jpg,/bNgqt819qpHcszjCzLCG5y16ldF.jpg,57800-46195-76492-80321-82690-62211-93456-81188-953-8355-62177-77950-10527-10191-13053-172385-22794-109451-9502-20352-73723,2013,['DreamWorks Animation'],"['Nicolas Cage', 'Emma Stone', 'Ryan Reynolds', 'Catherine Keener', 'Cloris Leachman', 'Clark Duke', 'Chris Sanders', 'Randy Thom']",1,0,0,0,Q1,192477719.72423422,837213448.2078965,0,1,1,0,1,0,0,8.393092461618926,2.7787143707330397,"['parent child relationship', 'stone age', 'daughter', 'father', 'prehistoric', 'ancient world', 'family', 'cavemen', 'aftercreditsstinger', 'duringcreditsstinger', 'pets']","['parent child relationship', 'stone age', 'daughter', 'father', 'prehistoric', 'ancient world', 'family', 'cavemen', 'aftercreditsstinger', 'duringcreditsstinger', 'pets']",1,1,0,0,0,0,0,0,0,1,0,0
116711,Epic,A teenager finds herself transported to a deep forest setting where a battle between the forces of good and the forces of evil is taking place. She bands together with a rag-tag group characters in order to save their world—and ours.,25.967,20th Century Fox-Blue Sky Studios-20th Century Fox Animation,2013-05-15,100000000.0,268426634.0,102.0,Released,Discover a world beyond your imagination,6.5,2438.0,Colin Farrell-Amanda Seyfried-Christoph Waltz-Josh Hutcherson-Jason Sudeikis-Aziz Ansari-Chris O'Dowd-Beyoncé-Judah Friedlander-Steven Tyler-Pitbull-Blake Anderson-John DiMaggio-Allison Bills-Todd Cummings-Troy Evans-Emma Kenney-Jason Harris-Jim Conroy-Jason Fricchione-Helen Hong-Kelly Keaton-Kyle Kinane-Anthony Lumia-Malikha Mallette-Rosa Salazar-Joe Massingill-Edie Mirman-Allison Weber-Thomas F. Wilson-Matt Adler-Ashley Albert-Stephen Apostolina-Eric Bradley-Jeremy Bowker-Dennis T. Carnegie-David Cowgill-Randy Crenshaw-Monique Donnelly-Moosie Drier-Roger Freeland-Jackie Gonneau-Bridget Hoffman-E.J. Holowicki-Rif Hutton-Edie Lehmann Boddicker-Hope Levy-Selenis Leyva-Brian Scott McFadden-Jake Moulton-Eric Nelsen-Bill New-Dana Nielsen-Jonathan Null-Chris Phillips-Lori Prince-Peter Pamela Rose-Michelle Ruff-Christopher Scarabosio-John Storey-Byron Thames-Randy Thom-Madeleine Whittle-David Zyler,daughter-forest-father-nature-miniature people,/81cSsWzjTfR3cJSqnTiHwy1eyPK.jpg,/lQ95iwZt1ZdDuDhB0rpFZPgFCBu.jpg,49519-77950-109451-81188-151960-172385-73723-75258-77931-41513-76492-57800-44683-25475-46195-62211-175112-82703-12222-93456-13179,2013,"['20th Century Fox', 'Blue Sky Studios', '20th Century Fox Animation']","['Colin Farrell', 'Amanda Seyfried', 'Christoph Waltz', 'Josh Hutcherson', 'Jason Sudeikis', 'Aziz Ansari', ""Chris O'Dowd"", 'Beyoncé', 'Judah Friedlander', 'Steven Tyler', 'Pitbull', 'Blake Anderson', 'John DiMaggio', 'Allison Bills', 'Todd Cummings', 'Troy Evans', 'Emma Kenney', 'Jason Harris', 'Jim Conroy', 'Jason Fricchione', 'Helen Hong', 'Kelly Keaton', 'Kyle Kinane', 'Anthony Lumia', 'Malikha Mallette', 'Rosa Salazar', 'Joe Massingill', 'Edie Mirman', 'Allison Weber', 'Thomas F. Wilson', 'Matt Adler', 'Ashley Albert', 'Stephen Apostolina', 'Eric Bradley', 'Jeremy Bowker', 'Dennis T. Carnegie', 'David Cowgill', 'Randy Crenshaw', 'Monique Donnelly', 'Moosie Drier', 'Roger Freeland', 'Jackie Gonneau', 'Bridget Hoffman', 'E.J. Holowicki', 'Rif Hutton', 'Edie Lehmann Boddicker', 'Hope Levy', 'Selenis Leyva', 'Brian Scott McFadden', 'Jake Moulton', 'Eric Nelsen', 'Bill New', 'Dana Nielsen', 'Jonathan Null', 'Chris Phillips', 'Lori Prince', 'Peter Pamela Rose', 'Michelle Ruff', 'Christopher Scarabosio', 'John Storey', 'Byron Thames', 'Randy Thom', 'Madeleine Whittle', 'David Zyler']",0,1,0,0,Q2,142576088.68461797,382712195.74497485,0,0,0,1,1,0,0,15.520774530243578,7.134641825157662,"['daughter', 'forest', 'father', 'nature', 'miniature people']","['daughter', 'forest', 'father', 'nature', 'miniature people']",0,0,0,0,0,0,0,0,0,0,0,0
62211,Monsters University,A look at the relationship between Mike and Sulley during their days at Monsters University — when they weren't necessarily the best of friends.,60.555,Pixar-Walt Disney Pictures,2013-06-19,200000000.0,743559607.0,104.0,Released,School never looked this scary.,7.0,9556.0,Billy Crystal-John Goodman-Steve Buscemi-Helen Mirren-Peter Sohn-Joel Murray-Sean Hayes-Dave Foley-Charlie Day-Alfred Molina-Tyler Labine-Nathan Fillion-Aubrey Plaza-Bobby Moynihan-Noah Johnston-Julia Sweeney-Bonnie Hunt-John Krasinski-Bill Hader-Beth Behrs-Bob Peterson-John Ratzenberger-Lori Alan-Carlos Alazraqui-Jack Angel-Bob Bergen-Gregg Berger-Rodger Bumpass-Neil Campbell-Ava Acres-Sherry Lynn-Paul Lazenby-Aramé Scott-Joseph John Schirle-Kristen Li-Davin Ransom-Raymond Ochoa-Calum John-Montse Hernandez-Mason Cook-Makenna Cowgill-Tyree Brown-Jack Bright-Isabella Acres-April Winchell-Colette Whitaker-Jim Ward-Marcia Wallace-David Theune-Tara Strong-Mindy Sterling-Joel Spence-Betsy Sodaro-Patrick Seitz-Dan Scanlon-Jan Rabson-Cristina Pucelli-Jeff Pidgeon-Dannah Feinglass Phirman-Donovan Patton-Bret 'Brook' Parker-Colleen O'Shaughnessey-Laraine Newman-David Neher-Pam Murphy-Matthew Mercer-Alec Medlock-Allan McLeod-Mickie McGowan-Tricia McAlpin-Mona Marshall-Jason Marsden-Danny Mann-Dawnn Lewis-Elissa Knight-John Kassir-Brandon Johnson-Jess Harnell-Mike Hanford-Daniel Gerson-Teresa Ganzel-Donald Fullilove-Andy Fischer-Price-Keith Ferguson-Bill Farmer-Paul Eiding-Greg Dykstra-John Cygan-Sean Conroy-Patrick Carlyle-Natalie Jane Dang-Gage Davenport-Ethan Louis Samuels DiSalvio-Faith Goblirsch-Brooke Klinger-Nikolas Michailidis-Marley Pearson-Lindsay Lefler,monster-training camp-dormitory-friendship-games-prequel-feud-bully-best friend-university-fraternity-aftercreditsstinger-college student-personification,/y7thwJ7z5Bplv6vwl6RI0yteaDD.jpg,/pK42lGbT48fClhtEcP7gvk4hoXP.jpg,585-10193-2062-863-62177-12-920-9806-49013-862-14160-9487-93456-10681-38757-953-127380-150540-950-82690-808,2013,"['Pixar', 'Walt Disney Pictures']","['Billy Crystal', 'John Goodman', 'Steve Buscemi', 'Helen Mirren', 'Peter Sohn', 'Joel Murray', 'Sean Hayes', 'Dave Foley', 'Charlie Day', 'Alfred Molina', 'Tyler Labine', 'Nathan Fillion', 'Aubrey Plaza', 'Bobby Moynihan', 'Noah Johnston', 'Julia Sweeney', 'Bonnie Hunt', 'John Krasinski', 'Bill Hader', 'Beth Behrs', 'Bob Peterson', 'John Ratzenberger', 'Lori Alan', 'Carlos Alazraqui', 'Jack Angel', 'Bob Bergen', 'Gregg Berger', 'Rodger Bumpass', 'Neil Campbell', 'Ava Acres', 'Sherry Lynn', 'Paul Lazenby', 'Aramé Scott', 'Joseph John Schirle', 'Kristen Li', 'Davin Ransom', 'Raymond Ochoa', 'Calum John', 'Montse Hernandez', 'Mason Cook', 'Makenna Cowgill', 'Tyree Brown', 'Jack Bright', 'Isabella Acres', 'April Winchell', 'Colette Whitaker', 'Jim Ward', 'Marcia Wallace', 'David Theune', 'Tara Strong', 'Mindy Sterling', 'Joel Spence', 'Betsy Sodaro', 'Patrick Seitz', 'Dan Scanlon', 'Jan Rabson', 'Cristina Pucelli', 'Jeff Pidgeon', 'Dannah Feinglass Phirman', 'Donovan Patton', ""Bret 'Brook' Parker"", ""Colleen O'Shaughnessey"", 'Laraine Newman', 'David Neher', 'Pam Murphy', 'Matthew Mercer', 'Alec Medlock', 'Allan McLeod', 'Mickie McGowan', 'Tricia McAlpin', 'Mona Marshall', 'Jason Marsden', 'Danny Mann', 'Dawnn Lewis', 'Elissa Knight', 'John Kassir', 'Brandon Johnson', 'Jess Harnell', 'Mike Hanford', 'Daniel Gerson', 'Teresa Ganzel', 'Donald Fullilove', 'Andy Fischer', 'Price', 'Keith Ferguson', 'Bill Farmer', 'Paul Eiding', 'Greg Dykstra', 'John Cygan', 'Sean Conroy', 'Patrick Carlyle', 'Natalie Jane Dang', 'Gage Davenport', 'Ethan Louis Samuels DiSalvio', 'Faith Goblirsch', 'Brooke Klinger', 'Nikolas Michailidis', 'Marley Pearson', 'Lindsay Lefler']",0,1,0,0,Q2,285152177.36923593,1060138204.6993167,0,0,0,1,1,0,0,4.282338142402985,-3.7551467610644096,"['monster', 'training camp', 'dormitory', 'friendship', 'games', 'prequel', 'feud', 'bully', 'best friend', 'university', 'fraternity', 'aftercreditsstinger', 'college student', 'personification']","['monster', 'training camp', 'dormitory', 'friendship', 'games', 'prequel', 'feud', 'bully', 'best friend', 'university', 'fraternity', 'aftercreditsstinger', 'college student', 'personification']",0,1,0,0,1,0,0,0,0,0,0,0
